user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate,top_booking_type,top_trip_category
359080,f,True,False,usa,new york,jfk,42,26,8,1.98375,15.75,7.96,0.625,0.5,2,0.15000000000000002,4,air canada,1,4,calgary,4,0.25,2,1,wyndham,4,3.625,4617.660000000001,901.695,886.2415000000001,4,2,0,0,2,0,0,4,4,1,1,1,1,0.31,0.15,0.5,0.0,type_browsing,category_extended
359653,m,False,False,canada,victoria,yyj,56,26,8,1.96625,15.875,8.08,0.25,0.25,3,0.13333333333333333,2,american airlines,1,2,fort worth,2,0.25,2,2,four seasons,2,1.0,2238.6,239.79125000000002,225.52975000000004,6,2,0,0,0,0,0,2,6,0,0,2,0,0.31,0.08,0.25,0.0,type_browsing,category_week
361459,f,True,True,usa,houston,efd,42,26,8,0.9337500000000001,7.375,7.82,0.125,0.125,2,0.125,1,qatar airways,1,1,new york,1,0.125,1,1,banyan tree,1,0.5,2289.6,90.48875000000001,90.48875000000001,7,1,0,0,0,0,0,1,7,0,1,0,0,0.31,0.04,0.12,0.0,type_browsing,category_other
361759,f,True,False,canada,winnipeg,ywg,53,26,8,1.395,11.375,8.165,0.375,0.25,4,0.15000000000000002,2,american airlines,1,3,charlotte,3,0.25,2,2,hyatt,3,1.25,2332.2966666666666,198.01375,193.9898125,5,2,0,0,1,0,0,3,5,0,0,3,0,0.31,0.12,0.38,0.0,type_browsing,category_week
363535,f,False,False,usa,charlotte,clt,31,26,7,15.78,31.857142857142858,6.984285714285714,0.42857142857142855,0.2857142857142857,2,0.225,2,southwest airlines,1,2,dallas,2,0.42857142857142855,2,2,crowne plaza,3,2.2857142857142856,1951.6833333333332,493.33,493.33,4,2,1,0,0,0,1,2,4,3,0,0,0,0.27,0.12,0.43,0.33,type_browsing,category_extended
365825,f,False,False,usa,los angeles,lax,45,26,8,17.37875,44.375,7.4025,0.125,0.125,1,0.1,1,airtran airways,1,1,las vegas,1,0.625,2,2,aman resorts,3,2.875,380.02,417.45375,417.45375,5,2,0,0,0,1,1,2,5,2,1,0,0,0.31,0.12,0.38,0.33,type_browsing,category_extended
371201,m,False,True,usa,new york,jfk,28,26,8,1.61875,13.125,8.0375,0.125,0.375,2,0.225,1,aeroméxico,1,1,indianapolis,1,0.0,0,0,,1,1.25,1067.27,24.93375,24.93375,7,0,0,0,1,0,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0,type_browsing,category_extended
372970,f,False,False,usa,charlotte,clt,34,26,7,1.1771428571428573,9.285714285714286,7.748571428571429,0.14285714285714285,0.0,3,0.18333333333333332,1,air canada,1,1,vancouver,1,0.14285714285714285,1,1,rosewood,1,0.5714285714285714,3749.65,180.8857142857143,180.8857142857143,6,1,0,0,0,0,0,1,6,0,0,1,0,0.27,0.04,0.14,0.0,type_browsing,category_week
373489,f,True,True,usa,wichita,ict,38,26,9,1.6077777777777778,13.11111111111111,8.141111111111112,0.4444444444444444,0.3333333333333333,6,0.19166666666666665,1,japan airlines,1,1,osaka,1,0.2222222222222222,1,1,aman resorts,1,1.5555555555555556,10288.14,901.59,676.1925,8,1,0,0,0,0,0,1,8,1,0,0,0,0.35,0.04,0.11,0.0,type_browsing,category_extended
374331,m,False,False,usa,milwaukee,mke,43,26,8,17.1875,42.25,6.99625,0.25,0.25,3,0.21666666666666665,1,southwest airlines,1,1,dallas,1,0.25,1,1,best western,3,1.875,1368.89,514.065,514.065,5,1,0,0,1,1,1,2,5,1,1,1,0,0.31,0.12,0.38,0.33,type_browsing,category_extended
374340,f,True,False,usa,new york,lga,35,26,9,1.0733333333333333,8.666666666666666,8.174444444444443,0.2222222222222222,0.1111111111111111,1,0.05,1,china eastern airlines,1,1,dalian,1,0.0,0,0,,1,1.1111111111111112,11011.28,440.6877777777778,418.6533888888889,8,0,0,0,1,0,0,1,8,1,0,0,0,0.35,0.04,0.11,0.0,type_browsing,category_extended
374341,f,False,False,usa,detroit,yip,26,26,8,1.63625,13.125,8.0475,0.0,0.0,1,0.1,0,,0,0,,0,0.75,3,3,banyan tree,3,3.125,,494.25,494.25,5,0,0,0,0,3,0,3,5,2,1,0,0,0.31,0.12,0.38,0.0,type_browsing,category_extended
375160,f,False,False,usa,houston,efd,21,26,8,0.6325,5.125,8.05625,0.0,0.0,2,0.07500000000000001,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.31,0.0,0.0,,type_browsing,category_extended
375729,f,False,False,usa,atlanta,atl,53,26,8,2.185,17.75,8.0775,0.375,0.125,5,0.1,3,delta air lines,1,3,los angeles,3,0.375,3,3,banyan tree,3,1.75,1855.0866666666668,439.145,365.28525,5,3,0,0,0,0,0,3,5,1,1,1,0,0.31,0.12,0.38,0.0,type_browsing,category_extended
375751,f,True,False,usa,cleveland,cle,50,26,8,2.94625,24.0,8.17375,0.375,0.125,1,0.05,3,air france,1,3,austin,3,0.25,2,2,accor,3,1.625,1368.2,224.195,224.195,5,2,0,0,1,0,0,3,5,2,0,1,0,0.31,0.12,0.38,0.0,type_browsing,category_extended
376159,f,False,False,usa,long beach,lgb,42,26,8,1.5925,12.75,8.015,0.125,0.125,0,,1,delta air lines,1,1,houston,1,0.25,2,2,banyan tree,2,1.125,2219.7,146.78,146.78,6,1,0,0,0,1,0,2,6,0,1,1,0,0.31,0.08,0.25,0.0,type_browsing,category_other
377069,f,True,False,usa,new york,lga,68,26,8,15.945,32.5,7.15875,0.5,0.25,1,0.05,1,allegiant air,1,1,el paso,1,0.0,0,0,,2,1.0,3056.66,231.6675,225.8758125,6,1,0,0,1,0,1,1,6,1,1,0,0,0.31,0.08,0.25,0.5,type_browsing,category_extended
377411,f,True,False,canada,montreal,ymx,38,26,8,1.845,14.75,7.9775,0.375,0.0,4,0.125,2,delta air lines,1,2,houston,2,0.375,2,2,marriott,2,1.125,1562.395,229.07625,220.4495,6,2,0,0,0,0,0,2,6,1,1,0,0,0.31,0.08,0.25,0.0,type_browsing,category_extended
378565,f,True,True,usa,nashville,bna,41,26,8,2.11875,17.0,8.06625,0.25,0.125,4,0.075,2,jetblue airways,1,2,san antonio,2,0.75,5,5,aman resorts,5,6.375,2061.295,1176.5787500000001,1158.6926250000001,3,2,0,0,0,3,0,5,3,3,1,1,0,0.31,0.19,0.62,0.0,type_browsing,category_extended
379543,f,True,False,usa,san jose,sjc,57,26,8,1.5925,13.0,8.18375,0.375,0.125,2,0.125,2,delta air lines,1,3,austin,3,0.375,3,3,choice hotels,3,1.875,2268.5099999999998,423.14,423.14,5,3,0,0,0,0,0,3,5,2,1,0,0,0.31,0.12,0.38,0.0,type_browsing,category_extended
380434,f,True,True,usa,oklahoma city,tik,50,26,8,1.74,14.25,8.185,0.375,0.125,3,0.10000000000000002,3,kenmore air,1,3,seattle,3,0.375,3,3,aman resorts,3,1.875,1851.7533333333333,354.97,326.7484375,5,3,0,0,0,0,0,3,5,2,0,0,1,0.31,0.12,0.38,0.0,type_browsing,category_extended
380436,f,False,False,usa,new york,lga,45,26,8,1.6575,13.375,8.1,0.125,0.125,2,0.175,1,delta air lines,1,1,toronto,1,0.125,1,1,conrad,1,0.875,567.24,117.28125,105.55312500000001,7,1,0,0,0,0,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0,type_browsing,category_extended
380757,f,False,True,usa,los angeles,lax,47,26,8,1.90375,15.25,8.02375,0.375,0.125,3,0.05000000000000001,3,delta air lines,1,3,montreal,3,0.375,3,3,hyatt,3,2.5,1578.0533333333333,290.9525,285.509625,5,2,1,0,0,0,0,3,5,1,1,1,0,0.31,0.12,0.38,0.0,type_browsing,category_extended
380874,f,True,False,usa,louisville,lou,54,26,8,1.8175,14.625,8.03625,0.375,0.25,3,0.18333333333333335,3,airtran airways,1,3,nashville,3,0.375,3,3,banyan tree,3,1.375,1422.9066666666668,237.65625,185.8341875,5,3,0,0,0,0,0,3,5,1,0,2,0,0.31,0.12,0.38,0.0,type_browsing,category_week
380949,f,False,False,usa,san antonio,sat,46,26,8,18.59875,54.0,7.21,0.75,0.125,1,0.15,5,united airlines,1,4,los angeles,4,0.625,4,4,accor,6,3.0,1957.7183333333332,685.98375,670.6201875,2,5,0,0,1,0,1,5,2,2,2,1,1,0.31,0.23,0.75,0.17,type_complete-package,category_extended
381259,f,False,True,usa,san diego,san,22,26,8,1.51625,12.125,7.945,0.125,0.125,1,0.1,1,american airlines,1,1,washington,1,0.125,1,1,radisson,1,0.375,3654.8,106.935,106.935,7,1,0,0,0,0,0,1,7,0,0,1,0,0.31,0.04,0.12,0.0,type_browsing,category_week
381465,f,False,False,usa,san antonio,sat,34,26,8,6.97625,30.625,7.12875,0.375,0.0,2,0.07500000000000001,2,united airlines,1,2,houston,2,0.625,4,3,shangri-la,5,5.5,769.6733333333333,552.11875,534.34375,3,1,2,0,0,2,1,4,3,2,1,2,0,0.31,0.19,0.62,0.2,type_browsing,category_extended
382181,f,True,False,canada,halifax,yhz,37,26,8,1.63625,13.25,8.09875,0.375,0.25,2,0.175,2,american airlines,1,3,edmonton,3,0.25,2,2,fairmont,3,1.875,1963.1599999999999,270.13,270.13,5,2,0,0,1,0,0,3,5,2,0,0,1,0.31,0.12,0.38,0.0,type_browsing,category_extended
382384,f,True,False,usa,st. petersburg,pie,57,26,7,0.9557142857142857,7.571428571428571,7.840000000000001,0.0,0.0,0,,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,7,0,0,0,0,0,0,0,7,0,0,0,0,0.27,0.0,0.0,,type_browsing,category_extended
382533,f,False,False,usa,long beach,lgb,18,26,8,1.0875000000000001,8.75,7.99375,0.0,0.0,2,0.125,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.31,0.0,0.0,,type_browsing,category_extended
385689,f,False,True,usa,nashville,bna,50,26,8,1.4312500000000001,11.5,7.976249999999999,0.5,0.125,2,0.15000000000000002,3,cape air,1,3,boston,3,0.625,4,4,banyan tree,4,3.125,1900.3666666666666,665.41375,590.230375,4,3,0,0,0,1,0,4,4,2,1,0,1,0.31,0.15,0.5,0.0,type_browsing,category_extended
386255,f,False,True,usa,mobile,bfm,32,26,8,0.99375,8.0,7.98625,0.0,0.0,3,0.08333333333333333,0,,0,0,,0,0.25,1,1,choice hotels,1,0.625,,167.5,167.5,7,0,0,0,0,1,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0,type_browsing,category_extended
386469,f,False,False,usa,stockton,sck,18,26,9,1.3177777777777777,10.555555555555555,7.942222222222223,0.0,0.0,1,0.3,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,9,0,0,0,0,0,0,0,9,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
386914,f,True,True,canada,hamilton,yhm,47,26,8,16.45625,36.75,7.265,1.375,1.125,4,0.125,2,air india limited,1,2,delhi,2,0.125,1,1,wyndham,3,2.375,8019.946666666666,2912.26125,2621.0351250000003,5,2,0,0,1,0,1,2,5,1,2,0,0,0.31,0.12,0.38,0.33,type_browsing,category_other
387282,f,False,True,usa,amarillo,ama,31,26,8,1.335,10.875,8.0925,0.0,0.0,3,0.15,0,,0,0,,0,0.375,1,1,four seasons,1,0.625,,206.25,185.625,7,0,0,0,0,1,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0,type_browsing,category_extended
387783,m,True,True,usa,oakland,oak,54,26,7,1.1114285714285714,9.0,8.11857142857143,0.0,0.0,1,0.55,0,,0,0,,0,0.42857142857142855,2,2,hyatt,2,2.2857142857142856,,402.0,402.0,5,0,0,0,0,2,0,2,5,1,0,1,0,0.27,0.08,0.29,0.0,type_browsing,category_extended
388328,f,True,True,canada,toronto,yyz,51,26,9,1.8400000000000003,15.0,8.127777777777778,0.3333333333333333,0.3333333333333333,4,0.1375,3,aeroméxico,1,3,fresno,3,0.5555555555555556,5,4,aman resorts,5,3.4444444444444446,2469.186666666667,761.7444444444444,745.7142222222222,4,3,0,0,0,2,0,5,4,3,0,2,0,0.35,0.19,0.56,0.0,type_browsing,category_extended
388767,f,True,True,usa,tallahassee,tlh,45,26,8,1.61875,13.0,8.0175,0.125,0.125,0,,1,southwest airlines,1,1,el paso,1,0.125,1,1,fairmont,1,1.5,2099.66,282.7925,282.7925,7,1,0,0,0,0,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0,type_browsing,category_extended
388947,m,False,False,usa,new york,lga,41,26,9,1.5444444444444445,12.444444444444445,8.022222222222222,0.3333333333333333,0.2222222222222222,3,0.2333333333333333,3,alitalia,1,3,portland,3,0.2222222222222222,2,2,marriott,3,1.0,2342.3433333333332,251.8988888888889,231.9263888888889,6,2,0,0,1,0,0,3,6,0,2,1,0,0.35,0.12,0.33,0.0,type_browsing,category_other
389434,f,False,False,usa,new york,lga,42,26,7,21.07857142857143,60.285714285714285,6.921428571428572,0.7142857142857143,0.2857142857142857,3,0.11666666666666668,2,american airlines,1,3,phoenix,3,0.7142857142857143,4,4,starwood,5,3.0,2893.37,695.9800000000001,673.1242857142857,2,5,0,0,0,0,1,4,2,1,4,0,0,0.27,0.19,0.71,0.2,type_complete-package,category_other
389662,f,False,False,usa,fresno,fat,39,26,8,2.26375,18.25,8.07875,0.25,0.25,3,0.15,2,american airlines,1,2,calgary,2,0.375,3,3,best western,3,1.375,1892.175,212.2725,201.232875,5,2,0,0,0,1,0,3,5,1,0,2,0,0.31,0.12,0.38,0.0,type_browsing,category_week
389759,f,False,True,usa,anchorage,anc,33,26,8,2.39875,19.5,8.0675,0.625,0.125,3,0.16666666666666666,3,allegiant air,1,3,calgary,3,0.625,3,3,hilton,3,1.5,4597.45,576.96125,563.028875,5,3,0,0,0,0,0,3,5,1,1,1,0,0.31,0.12,0.38,0.0,type_browsing,category_extended
390811,f,False,False,usa,los angeles,lax,41,26,7,2.025714285714286,16.428571428571427,8.081428571428571,0.2857142857142857,0.14285714285714285,1,0.1,2,united airlines,1,2,calgary,2,0.2857142857142857,2,2,banyan tree,2,2.0,2453.56,338.4542857142857,338.4542857142857,5,2,0,0,0,0,0,2,5,2,0,0,0,0.27,0.08,0.29,0.0,type_browsing,category_extended
392453,f,False,False,usa,el paso,elp,58,26,8,1.2075,9.75,8.115,0.125,0.125,3,0.11666666666666668,1,air canada,1,1,vancouver,1,0.125,1,1,hilton,1,1.625,2387.71,194.9975,185.247625,7,1,0,0,0,0,0,1,7,0,1,0,0,0.31,0.04,0.12,0.0,type_browsing,category_other
395202,f,False,False,usa,san jose,sjc,27,25,8,1.10375,8.875,7.99875,0.0,0.0,1,0.2,0,,0,0,,0,0.125,1,1,fairmont,1,1.75,,399.0,399.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.32,0.04,0.12,0.0,type_browsing,category_extended
395981,f,True,False,canada,vancouver,yvr,52,25,8,1.58875,12.625,7.8475,0.5,0.375,1,0.2,3,air canada,1,3,denver,3,0.5,3,2,banyan tree,3,1.25,2767.543333333333,510.865,463.08725,5,3,0,0,0,0,0,3,5,0,2,0,1,0.32,0.12,0.38,0.0,type_browsing,category_other
396552,f,True,False,canada,london,yxu,46,25,8,1.69,13.625,7.99375,0.5,0.25,1,0.1,3,airtran airways,1,4,baltimore,4,0.5,4,4,choice hotels,4,1.25,1621.4450000000002,246.73125000000002,246.73125000000002,4,2,2,0,0,0,0,4,4,0,0,4,0,0.32,0.16,0.5,0.0,type_browsing,category_week
399137,f,True,False,usa,dallas,dal,54,25,8,2.3875,19.375,8.10125,0.25,0.25,3,0.16666666666666666,2,american airlines,1,2,new york,2,0.75,4,4,choice hotels,4,2.625,2151.325,607.30875,552.18375,4,2,0,0,0,2,0,4,4,3,0,0,1,0.32,0.16,0.5,0.0,type_browsing,category_extended
399218,f,True,True,usa,fort worth,ftw,44,25,8,1.8925,15.125,7.93375,0.25,0.125,1,0.2,2,delta air lines,1,2,new york,2,0.125,1,1,nh hotel,2,0.875,1320.825,107.1125,107.1125,6,1,0,0,1,0,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0,type_browsing,category_extended
399799,f,True,False,canada,toronto,ytz,55,25,8,1.94625,15.75,7.9775,0.5,0.25,1,0.1,4,air france,1,4,chicago,4,0.5,4,4,banyan tree,4,2.0,2097.9425,291.9,291.9,4,3,1,0,0,0,0,4,4,0,2,1,1,0.32,0.16,0.5,0.0,type_browsing,category_other
400275,f,True,True,usa,phoenix,luf,56,25,8,1.53625,12.375,8.155,0.25,0.125,3,0.13333333333333333,2,american airlines,1,2,detroit,2,0.125,1,1,crowne plaza,2,1.125,3050.24,298.50624999999997,232.273875,6,1,0,0,1,0,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0,type_browsing,category_extended
400582,f,True,False,usa,chicago,ord,33,25,8,1.9375,15.625,8.03875,0.375,0.0,2,0.125,2,united airlines,1,3,fort worth,3,0.5,4,4,conrad,4,2.125,1214.3933333333334,534.73625,525.20725,4,3,0,0,0,1,0,4,4,2,1,0,1,0.32,0.16,0.5,0.0,type_browsing,category_extended
400899,f,True,False,canada,quebec,yqb,46,25,8,3.925,31.875,8.11875,0.5,0.25,0,,2,american airlines,1,3,ottawa,3,0.5,3,3,aman resorts,3,2.25,1813.0833333333333,405.00125,405.00125,5,3,0,0,0,0,0,3,5,2,1,0,0,0.32,0.12,0.38,0.0,type_browsing,category_extended
401245,f,False,False,usa,omaha,off,28,25,8,1.86375,15.0,8.065,0.375,0.0,4,0.15,3,great lakes airlines,1,2,los angeles,2,0.25,2,2,conrad,3,1.625,1855.64,240.97500000000002,229.70850000000002,5,2,0,0,1,0,0,3,5,1,0,2,0,0.32,0.12,0.38,0.0,type_browsing,category_week
402332,f,False,False,usa,sacramento,mcc,33,25,8,2.1175,17.125,8.0025,0.375,0.0,3,0.10000000000000002,2,delta air lines,1,2,los angeles,2,0.375,2,2,marriott,2,0.75,2055.65,155.9875,132.414875,6,2,0,0,0,0,0,2,6,0,1,0,1,0.32,0.08,0.25,0.0,type_browsing,category_other
402978,f,True,False,usa,milwaukee,mke,52,25,8,1.7825,14.375,8.05,0.5,0.375,1,0.15,4,american airlines,1,3,san diego,3,0.5,4,4,aman resorts,4,2.5,1994.4825,473.38,460.2270625,4,4,0,0,0,0,0,4,4,1,2,1,0,0.32,0.16,0.5,0.0,type_browsing,category_other
403881,f,False,False,usa,san diego,nzy,44,25,8,2.0412500000000002,16.625,8.098749999999999,0.75,0.375,2,0.275,3,american airlines,1,4,calgary,4,0.75,4,3,starwood,4,2.5,2969.27,594.33375,594.33375,4,3,1,0,0,0,0,4,4,2,0,1,1,0.32,0.16,0.5,0.0,type_browsing,category_extended
404879,f,True,False,usa,newark,ewr,39,25,8,1.96625,15.875,8.11625,0.625,0.25,0,,4,american airlines,1,4,chicago,4,0.5,3,3,best western,4,2.625,1311.0525,594.36,594.36,4,2,1,0,1,0,0,4,4,1,0,3,0,0.32,0.16,0.5,0.0,type_browsing,category_week
405305,f,True,True,usa,san francisco,sfo,45,25,9,1.911111111111111,15.444444444444445,8.056666666666665,0.4444444444444444,0.2222222222222222,2,0.2,3,airtran airways,1,2,chicago,3,0.4444444444444444,3,2,marriott,3,1.0,2872.2066666666665,399.9555555555556,399.9555555555556,6,2,1,0,0,0,0,3,6,1,0,2,0,0.36,0.12,0.33,0.0,type_browsing,category_week
406210,f,False,True,usa,anchorage,anc,22,25,8,1.44125,11.625,8.00625,0.25,0.125,2,0.2,2,all nippon airways,1,2,las vegas,2,0.25,2,2,accor,2,2.125,4784.915,356.35125,356.35125,6,1,1,0,0,0,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0,type_browsing,category_extended
407118,f,True,False,usa,new york,jfk,53,25,8,2.85875,14.0,6.98,0.75,0.375,1,0.15,3,american airlines,1,2,austin,2,0.5,3,2,accor,4,6.75,1871.7775,1192.46,1192.46,4,3,1,0,0,0,1,3,4,4,0,0,0,0.32,0.16,0.5,0.25,type_browsing,category_extended
407250,f,False,False,usa,laredo,lrd,37,25,8,2.2175,17.875,7.9925,0.5,0.125,2,0.175,4,air canada,1,4,charlotte,4,0.375,3,3,accor,4,2.125,2724.415,408.07125,408.07125,4,3,0,0,1,0,0,4,4,2,1,1,0,0.32,0.16,0.5,0.0,type_browsing,category_extended
407275,f,False,False,usa,philadelphia,pne,42,25,7,1.7328571428571427,13.857142857142858,7.921428571428572,0.42857142857142855,0.14285714285714285,1,0.25,3,air canada,1,3,montreal,3,0.2857142857142857,2,2,best western,3,2.857142857142857,1381.6466666666668,496.76000000000005,496.76000000000005,4,2,0,0,1,0,0,3,4,2,0,1,0,0.28,0.12,0.43,0.0,type_browsing,category_extended
407434,f,True,True,canada,halifax,yaw,53,25,8,0.96,7.75,8.04,0.0,0.0,2,0.1,0,,0,0,,0,0.25,1,1,four seasons,1,1.25,,221.25,221.25,7,0,0,0,0,1,0,1,7,1,0,0,0,0.32,0.04,0.12,0.0,type_browsing,category_extended
407642,f,False,False,canada,hamilton,yhm,30,25,8,1.72875,13.875,7.9525,0.25,0.0,1,0.25,2,air canada,1,2,houston,2,0.25,2,2,radisson,2,0.875,1303.085,212.97125,212.97125,6,2,0,0,0,0,0,2,6,0,0,2,0,0.32,0.08,0.25,0.0,type_browsing,category_week
408551,f,True,True,usa,chicago,ugn,44,25,9,1.2977777777777777,10.333333333333334,8.018888888888888,0.2222222222222222,0.1111111111111111,4,0.125,2,alaska airlines,1,2,fresno,2,0.2222222222222222,2,2,intercontinental,2,1.0,1745.2150000000001,217.71,217.71,7,2,0,0,0,0,0,2,7,1,0,1,0,0.36,0.08,0.22,0.0,type_browsing,category_extended
409073,f,True,False,usa,sacramento,mcc,43,25,8,2.75,22.25,7.9312499999999995,0.375,0.375,0,,3,alaska airlines,1,2,new york,3,0.375,3,3,shangri-la,3,1.375,3017.8633333333332,348.57,348.57,5,3,0,0,0,0,0,3,5,0,2,0,1,0.32,0.12,0.38,0.0,type_browsing,category_other
411179,f,False,False,usa,san jose,sjc,52,25,8,17.54125,45.75,7.36375,0.375,0.125,2,0.15000000000000002,2,kenmore air,1,2,seattle,2,0.625,3,3,extended stay,4,3.5,1626.493333333333,750.5250000000001,704.5350000000001,4,3,0,0,0,1,1,3,4,2,1,1,0,0.32,0.16,0.5,0.25,type_browsing,category_extended
411701,f,False,False,canada,calgary,yyc,41,25,8,2.41375,19.625,8.145,0.125,0.125,2,0.225,1,american airlines,1,1,new york,1,0.25,2,2,crowne plaza,2,0.625,3277.11,151.28375,151.28375,6,1,0,0,0,1,0,2,6,0,2,0,0,0.32,0.08,0.25,0.0,type_browsing,category_other
413128,f,False,False,canada,hamilton,yhm,30,25,10,1.9969999999999999,16.1,7.915000000000001,0.6,0.1,4,0.1,4,air canada,1,4,edmonton,4,0.7,5,4,choice hotels,5,3.8,946.765,1370.376,1338.4603,5,4,0,0,0,1,0,5,5,3,1,1,0,0.4,0.2,0.5,0.0,type_browsing,category_extended
413340,f,True,True,usa,nashville,bna,48,25,8,1.8725,15.0,8.005,0.375,0.25,1,0.15,3,delta air lines,1,3,chicago,3,0.125,1,1,hilton,3,2.375,1005.4200000000001,203.5075,201.528625,5,1,0,0,2,0,0,3,5,2,0,1,0,0.32,0.12,0.38,0.0,type_browsing,category_extended
413418,f,False,False,usa,knoxville,tys,55,25,8,1.5162499999999999,12.25,8.07,0.375,0.375,3,0.13333333333333333,1,american airlines,1,1,new york,1,0.375,2,2,marriott,3,2.375,1040.24,107.95875,107.95875,5,1,0,0,1,1,0,3,5,2,0,1,0,0.32,0.12,0.38,0.0,type_browsing,category_extended
413658,f,True,True,usa,philadelphia,pne,52,25,8,9.12875,22.5,7.265,0.875,0.625,2,0.125,2,airtran airways,1,2,las vegas,2,0.375,2,2,choice hotels,4,3.0,2702.97,665.8225,640.500375,4,2,0,0,1,1,1,3,4,1,2,1,0,0.32,0.16,0.5,0.25,type_browsing,category_other
414128,f,False,False,usa,seattle,bfi,28,25,9,1.8655555555555554,15.11111111111111,7.915555555555555,0.5555555555555556,0.1111111111111111,3,0.06666666666666667,2,westjet,1,3,detroit,3,0.6666666666666666,4,4,conrad,4,2.0,3507.396666666667,947.5166666666667,921.3262222222222,5,2,1,0,0,1,0,4,5,1,2,1,0,0.36,0.16,0.44,0.0,type_browsing,category_other
415282,f,True,True,usa,portland,pwm,42,25,8,1.44875,11.625,7.9825,0.5,0.0,3,0.15,2,alaska airlines,1,2,los angeles,2,0.5,2,2,extended stay,2,1.375,2301.385,464.73499999999996,464.73499999999996,6,2,0,0,0,0,0,2,6,1,1,0,0,0.32,0.08,0.25,0.0,type_browsing,category_extended
415381,f,True,False,usa,chicago,ugn,46,25,8,1.68125,13.5,8.10625,0.375,0.375,1,0.15,3,ryanair,1,3,dallas,3,0.25,2,2,banyan tree,3,1.375,970.4733333333334,154.90125,154.90125,5,1,1,0,1,0,0,3,5,1,2,0,0,0.32,0.12,0.38,0.0,type_browsing,category_other
415581,f,True,False,usa,new york,jfk,43,25,8,1.7575,14.125,8.06375,0.375,0.25,1,0.1,3,cape air,1,3,boston,3,0.375,3,3,best western,3,3.125,1893.9000000000003,466.47125000000005,466.47125000000005,5,3,0,0,0,0,0,3,5,1,1,1,0,0.32,0.12,0.38,0.0,type_browsing,category_extended
416319,f,True,False,usa,new york,lga,56,25,7,3.525714285714286,28.428571428571427,8.05,0.14285714285714285,0.14285714285714285,2,0.15,1,allegiant air,1,1,columbus,1,0.14285714285714285,1,1,rosewood,1,0.5714285714285714,768.5,55.61571428571428,55.61571428571428,6,1,0,0,0,0,0,1,6,0,0,1,0,0.28,0.04,0.14,0.0,type_browsing,category_week
416580,f,False,False,usa,fort worth,ftw,44,25,8,15.469999999999999,40.0,7.1537500000000005,0.625,0.125,2,0.07500000000000001,3,united airlines,1,4,el paso,4,1.0,4,4,banyan tree,6,3.75,1276.665,382.41875,373.5185,2,4,0,0,1,1,1,5,2,3,1,2,0,0.32,0.24,0.75,0.17,type_complete-package,category_extended
417679,f,False,False,usa,new york,lga,38,25,8,2.1925,17.625,8.09625,0.75,0.25,4,0.17500000000000002,3,american airlines,1,5,chicago,5,0.5,4,3,shangri-la,5,3.0,2191.79,628.9775,588.77775,3,4,0,0,1,0,0,5,3,2,2,1,0,0.32,0.2,0.62,0.0,type_complete-package,category_extended
418329,m,False,True,usa,detroit,det,50,25,8,2.60875,21.125,7.9975,0.375,0.25,4,0.1375,3,aeroméxico,1,2,montreal,3,0.375,3,3,banyan tree,3,4.125,825.11,500.81500000000005,416.4130625,5,3,0,0,0,0,0,3,5,3,0,0,0,0.32,0.12,0.38,0.0,type_browsing,category_extended
418488,f,True,False,canada,toronto,yyz,39,25,8,3.03125,24.625,8.1625,0.5,0.25,3,0.2833333333333334,3,american airlines,1,3,new york,4,0.5,4,4,banyan tree,4,2.875,2074.5975,539.075,539.075,4,4,0,0,0,0,0,4,4,1,2,1,0,0.32,0.16,0.5,0.0,type_browsing,category_other
